Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
C,I,2,2,1,0,0,0,0,8.46602
C,S,2,2,0,1,2,0,0,16.55455
C,T,2,2,1,4,3,0,0,24.26732
C,J,2,2,1,1,2,0,0,31.95243
C,L,2,2,0,0,3,0,0,38.82924
C,O,2,2,1,1,0,0,0,45.30342
C,T,2,2,1,4,3,0,0,52.22218
C,Z,2,2,0,1,1,0,0,58.27804
C,L,2,2,1,0,1,0,0,63.9277
C,J,2,2,0,0,2,0,0,69.58334
C,L,2,2,1,0,1,0,0,74.02472
C,T,2,2,0,1,3,0,0,78.07552
C,S,2,2,0,1,1,0,0,81.72368
C,O,2,2,0,2,1,0,0,86.19127
C,T,2,2,0,0,0,0,0,88.2212
C,L,2,2,1,0,1,0,0,91.47968
C,Z,2,2,0,1,0,0,0,92.69229
C,I,2,2,1,0,0,0,0,93.90299
C,O,2,2,0,0,0,0,0,101.994
C,I,3,2,1,0,0,0,0,8.433797
C,T,3,2,0,2,3,0,0,15.70183
C,O,3,2,1,1,0,0,0,22.58135
C,Z,3,2,2,0,3,0,0,30.65546
C,J,3,2,4,2,3,0,0,38.34098
C,I,3,2,2,0,0,0,0,44.8004
C,Z,3,2,0,1,6,0,0,51.26052
C,J,3,2,0,0,0,0,0,56.92664
C,T,3,2,0,1,2,0,0,61.77178
C,J,3,2,1,2,1,0,0,67.0198
C,S,3,2,0,2,1,0,0,71.46227
C,I,3,2,2,0,1,0,0,76.73906
C,J,3,2,1,0,3,0,0,80.7896
C,Z,3,2,0,1,2,0,0,84.42374
C,I,3,2,1,0,1,0,0,87.66445
C,L,3,2,1,0,1,0,0,90.91026
C,O,3,2,0,2,1,0,0,93.7483
C,S,3,2,1,0,1,0,0,96.17213
C,Z,3,2,0,0,1,0,0,98.5955
C,J,3,2,1,0,0,0,0,99.80752
C,L,3,2,0,0,0,0,0,101.0176
C,O,3,2,0,0,0,0,0,109.1209
C,I,1,2,1,0,0,0,0,8.409545
C,T,1,2,0,1,4,0,0,16.0801
C,I,1,2,2,0,1,0,0,23.34764
C,O,1,2,3,3,0,0,0,30.25268
C,S,1,2,0,3,4,0,0,36.37803
C,O,1,2,2,1,1,0,0,42.44724
C,I,1,2,0,0,1,0,0,47.69688
C,T,1,2,0,1,2,0,0,51.73478
C,Z,1,2,4,0,1,0,0,59.82336
C,S,1,2,2,1,1,0,0,65.0844
C,Z,1,2,2,1,4,0,0,68.31472
C,J,1,2,1,3,1,0,0,73.57821
C,I,1,2,0,1,1,0,0,76.404
C,L,1,2,3,1,1,0,0,80.03738
C,S,1,2,2,0,1,0,0,83.26747
C,T,1,2,1,1,1,0,0,85.28607
C,O,1,2,1,0,0,0,0,86.49731
C,J,1,2,0,0,0,0,0,94.57243
C,J,4,2,0,0,1,0,0,7.906937
C,S,4,2,0,1,5,0,0,15.57872
C,I,4,2,0,0,1,0,0,22.03843
C,T,4,2,2,0,1,0,0,29.70915
C,O,4,2,2,1,0,0,0,36.16996
C,I,4,2,1,2,1,0,0,42.6274
C,S,4,2,2,1,3,0,0,49.5078
C,I,4,2,3,0,1,0,0,55.15867
C,J,4,2,2,0,1,0,0,60.84087
C,Z,4,2,2,1,1,0,0,65.29464
C,T,4,2,4,1,1,0,0,70.13962
C,L,4,2,0,0,3,0,0,74.58026
C,I,4,2,0,1,1,0,0,79.42403
C,S,4,2,0,1,1,0,0,83.07173
C,L,4,2,0,0,1,0,0,84.68695
C,Z,4,2,1,0,0,0,0,85.8987
C,Z,4,2,4,2,1,0,0,94.22343
C,T,4,2,0,3,4,0,0,102.2976
C,L,4,2,0,2,3,0,0,109.5794
C,O,4,2,1,1,0,0,0,116.0511
C,Z,4,2,0,1,1,0,0,123.7229
C,L,4,2,0,3,2,0,0,128.9738
C,O,4,2,1,1,0,0,0,133.8162
C,J,4,2,1,0,1,0,0,137.8549
C,L,4,2,1,1,3,0,0,144.718
C,I,4,2,3,0,0,0,0,148.7684
C,J,4,2,2,0,1,0,0,151.9995
C,Z,4,2,1,0,0,0,0,154.0306
C,S,4,2,0,0,1,0,0,155.2436
C,J,4,2,0,0,0,0,0,163.3181
C,S,8,2,0,1,4,0,0,7.977145
C,T,8,2,0,4,4,0,0,16.066
C,S,8,2,1,6,1,0,0,23.74928
C,Z,8,2,2,4,3,0,0,31.83903
C,T,8,2,0,1,0,0,0,39.13068
C,O,8,2,0,2,0,0,0,45.99664
C,J,8,2,0,3,4,0,0,52.05316
C,S,8,2,0,1,5,0,0,58.54029
C,Z,8,2,0,1,3,0,0,64.25012
C,O,8,2,0,4,1,0,0,69.90142
C,S,8,2,0,3,2,0,0,74.74499
C,Z,8,2,1,2,1,0,0,78.37979
C,O,8,2,0,3,0,0,0,80.81451
C,L,8,2,0,2,1,0,0,83.23848
C,S,8,2,0,1,1,0,0,84.86739
C,Z,8,2,0,0,0,0,0,86.07827
C,L,8,2,0,0,0,0,0,94.22176
C,T,5,2,1,2,0,0,0,8.005013
C,Z,5,2,1,0,1,0,0,15.71827
C,J,5,2,1,3,3,0,0,23.39087
C,L,5,2,0,2,2,0,0,29.84859
C,I,5,2,1,0,1,0,0,35.51489
C,O,5,2,0,1,0,0,0,41.571
C,I,5,2,0,0,1,0,0,46.41602
C,T,5,2,0,0,1,0,0,50.04927
C,L,5,2,0,3,2,0,0,52.47202
C,S,5,2,1,2,2,0,0,55.70193
C,T,5,2,0,1,1,0,0,57.31701
C,L,5,2,1,1,1,0,0,59.336
C,S,5,2,0,0,0,0,0,60.5473
C,J,5,2,0,0,0,0,0,68.62196
C,L,7,2,0,0,1,0,0,7.671367
C,I,7,2,1,0,1,0,0,14.93857
C,S,7,2,0,0,5,0,0,21.00749
C,I,7,2,1,0,1,0,0,25.85376
C,J,7,2,3,1,3,0,0,31.50651
C,S,7,2,0,0,3,0,0,35.95996
C,Z,7,2,1,1,2,0,0,44.03568
C,O,7,2,0,1,1,0,0,50.89888
C,T,7,2,0,3,3,0,0,56.96777
C,I,7,2,0,0,1,0,0,62.62226
C,S,7,2,0,2,3,0,0,66.67354
C,Z,7,2,1,2,1,0,0,72.32495
C,I,7,2,0,1,1,0,0,76.76678
C,Z,7,2,3,1,1,0,0,79.99617
C,T,7,2,0,2,2,0,0,82.8235
C,S,7,2,0,1,1,0,0,85.2562
C,Z,7,2,0,3,0,0,0,88.08419
C,J,7,2,0,2,1,0,0,90.10474
C,T,7,2,0,1,1,0,0,91.31506
C,I,7,2,0,1,0,0,0,92.55384
C,Z,7,2,0,0,0,0,0,100.6283
C,S,6,2,0,1,4,0,0,7.867003
C,T,6,2,2,5,0,0,0,15.9417
C,S,6,2,1,1,2,0,0,24.03293
C,I,6,2,0,1,1,0,0,31.32589
C,O,6,2,2,1,0,0,0,38.20328
C,J,6,2,1,2,3,0,0,45.06596
C,S,6,2,1,2,0,0,0,51.12234
C,T,6,2,1,0,1,0,0,56.37012
C,O,6,2,2,2,0,0,0,61.21227
C,J,6,2,1,2,5,0,0,67.28725
C,O,6,2,0,0,0,0,0,71.3231
C,J,6,2,0,2,3,0,0,76.5696
C,J,6,2,2,1,3,0,0,80.60938
C,I,6,2,0,1,1,0,0,84.24275
C,L,6,2,1,1,2,0,0,87.0695
C,Z,6,2,1,1,1,0,0,89.89203
C,I,6,2,0,0,2,0,0,91.50895
C,L,6,2,1,0,0,0,0,93.93249
C,T,6,2,1,0,1,0,0,95.14386
C,S,6,2,0,0,0,0,0,103.2706

